date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,4707,5,9,10206,73,0,31,38,21,54,38.9,5,20,25.0,16,34,47.1,2,26,30,86.7,6,25,10,3,8,0.77,20,0,6,9,0,12,4,0,0,30,3,1,35,13,31,13,,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
2022-11-12,1,0,False,8646,14,6,10206,68,0,34,34,23,60,38.3,5,23,21.7,18,37,48.6,0,17,21,81.0,8,20,7,8,6,1.0,16,0,16,12,0,15,4,0,0,30,4,1,32,7,28,7,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-16,1,0,False,4491,5,5,10206,87,0,37,39,29,61,47.5,14,29,48.3,15,32,46.9,4,15,23,65.2,8,25,17,4,3,1.42,18,0,5,13,0,7,3,0,0,22,3,0,36,12,33,12,,[],US/Eastern,US/Eastern,US/Central,1,0,0
2022-11-18,0,1,False,,2,0,9323,72,0,38,34,23,56,41.1,9,29,31.0,14,27,51.9,2,17,20,85.0,8,28,17,6,4,0.89,25,0,15,10,1,16,5,0,0,22,4,1,41,20,36,19,True,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
