date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,4798,3,3,8472,65,0,33,32,21,53,39.6,10,23,43.5,11,30,36.7,0,13,18,72.2,6,15,16,6,0,1.78,21,0,7,2,1,11,2,0,0,18,0,2,23,10,21,9,,[],US/Eastern,US/Eastern,US/Eastern,,,
2022-11-12,1,0,False,1432,0,2,5500,90,0,50,40,34,63,54.0,8,26,30.8,26,37,70.3,0,14,18,77.8,10,34,17,14,4,1.55,15,0,19,8,3,36,0,0,0,46,0,0,44,14,44,11,,[],US/Eastern,US/Eastern,,,,
2022-11-15,0,1,False,2929,1,0,9105,47,0,18,29,14,52,26.9,6,17,35.3,8,35,22.9,5,13,15,86.7,5,18,8,12,1,0.53,14,0,2,7,0,4,0,0,2,14,2,1,23,15,23,15,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-19,0,1,False,1147,2,6,5000,64,0,21,43,23,63,36.5,6,25,24.0,17,38,44.7,2,12,22,54.5,12,22,13,11,1,1.08,23,0,10,10,2,18,2,0,0,28,1,1,36,14,34,12,,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
