date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,2523,8,8,8095,75,0,27,48,31,66,47.0,3,15,20.0,28,51,54.9,0,10,21,47.6,16,21,14,15,1,1.08,15,0,12,18,1,30,4,0,0,50,3,1,41,14,37,13,,[],US/Central,US/Central,,,,
2022-11-12,0,1,False,6175,2,3,14316,60,0,29,31,22,63,34.9,5,24,20.8,17,39,43.6,7,11,14,78.6,8,31,14,13,3,1.56,12,0,6,12,0,18,3,0,0,32,2,1,42,9,39,9,,[],US/Central,US/Central,US/Central,0,0,0
2022-11-15,1,0,False,2350,8,6,8095,86,0,45,41,33,68,48.5,6,21,28.6,27,47,57.4,0,14,24,58.3,13,30,16,11,4,1.6,20,0,6,20,1,17,1,0,0,50,1,0,44,11,43,10,,[],US/Central,US/Central,,,,
2022-11-19,0,1,False,3576,3,5,4000,76,0,39,37,26,56,46.4,8,21,38.1,18,35,51.4,3,16,21,76.2,10,17,11,10,1,1.22,22,0,4,9,0,22,3,0,0,20,0,3,30,9,27,9,,[],,US/Central,,1,0,0
