date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,9960,2,2,14000,76,0,30,46,28,57,49.1,6,20,30.0,22,37,59.5,2,14,19,73.7,15,28,17,11,4,1.0,22,0,15,17,1,19,2,0,1,32,1,1,45,18,43,17,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-12,0,1,False,10827,2,5,12508,81,0,47,34,30,57,52.6,8,21,38.1,22,36,61.1,3,13,19,68.4,6,20,14,6,1,1.27,19,0,13,9,0,19,4,0,1,36,2,2,30,11,26,11,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-16,1,0,False,9417,4,4,14000,75,0,37,38,29,62,46.8,4,17,23.5,25,45,55.6,2,13,16,81.3,9,21,11,10,3,1.1,13,0,17,13,0,32,3,0,0,42,0,3,33,10,30,10,,[],US/Eastern,US/Eastern,US/Eastern,0,0,1
2022-11-19,1,0,False,9875,0,0,14000,92,0,52,40,30,54,55.6,12,23,52.2,18,31,58.1,1,20,26,76.9,6,21,12,5,3,1.71,15,0,13,11,0,21,2,0,0,26,0,2,29,7,27,7,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
