date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,833,0,0,878,42,0,18,24,15,52,28.8,5,28,17.9,10,24,41.7,0,7,17,41.2,5,16,10,6,1,0.71,24,0,6,4,2,13,4,0,0,18,1,3,25,16,21,14,,[],US/Eastern,,US/Eastern,,,
2022-11-12,0,1,False,815,2,2,3200,46,0,22,24,19,69,27.5,3,29,10.3,16,40,40.0,0,5,9,55.6,11,21,12,8,1,0.67,15,0,10,10,1,10,0,0,0,30,0,0,32,19,32,18,,[],US/Eastern,,US/Eastern,,,
