date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,10380,0,0,14316,76,0,34,42,27,53,50.9,5,19,26.3,22,34,64.7,3,17,19,89.5,7,26,14,8,2,1.08,18,0,10,8,0,18,2,0,0,38,2,0,35,13,33,13,,[],US/Central,US/Central,US/Central,0,0,0
2022-11-16,0,1,False,7925,1,2,10600,84,0,43,41,28,70,40.0,9,31,29.0,19,39,48.7,4,19,26,73.1,14,22,18,6,6,1.8,25,0,10,12,0,15,3,1,1,30,1,4,39,10,36,10,,[],US/Central,US/Central,US/Central,0,0,0
