date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,5878,0,0,15000,48,0,28,20,19,59,32.2,3,13,23.1,16,46,34.8,8,7,11,63.6,5,25,10,2,1,0.63,19,0,13,4,1,7,4,0,0,30,1,3,34,17,30,16,,[],US/Mountain,US/Eastern,US/Mountain,0,0,0
2022-11-14,1,0,False,500,4,0,2500,111,0,53,58,41,70,58.6,17,31,54.8,24,39,61.5,0,12,20,60.0,15,34,32,11,8,2.29,16,0,29,24,1,29,3,0,0,44,1,2,52,15,49,14,,[],US/Eastern,US/Eastern,,,,
2022-11-18,0,1,False,12476,0,0,17500,58,0,24,34,20,63,31.7,7,23,30.4,13,40,32.5,6,11,20,55.0,12,23,13,7,3,0.62,13,0,29,10,2,8,7,0,0,24,3,4,42,23,35,21,,[],US/Central,US/Eastern,US/Central,0,1,0
