date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,4768,9,7,10000,69,0,31,38,24,56,42.9,11,25,44.0,13,31,41.9,1,10,12,83.3,5,23,11,1,3,0.92,18,0,0,7,1,2,2,0,0,26,0,2,30,13,28,12,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-11,1,0,False,1035,13,4,6000,70,0,35,35,28,55,50.9,5,14,35.7,23,41,56.1,0,9,11,81.8,6,22,12,5,4,1.2,12,0,6,6,0,13,5,0,0,44,0,5,33,10,28,10,,[],US/Eastern,US/Eastern,US/Eastern,,,
2022-11-16,1,0,False,601,0,1,6000,109,0,54,55,39,83,47.0,14,43,32.6,25,40,62.5,0,17,21,81.0,20,47,23,3,3,1.92,14,0,25,23,0,7,2,0,0,50,0,2,69,12,67,12,,[],US/Eastern,US/Eastern,,,,
