date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,4789,8,4,8000,54,0,30,24,19,52,36.5,10,34,29.4,9,18,50.0,1,6,16,37.5,8,24,14,4,2,1.0,21,0,0,12,0,9,2,0,0,12,1,1,34,14,32,14,,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
2022-11-12,0,1,False,3611,4,3,5602,68,0,32,36,25,59,42.4,14,35,40.0,11,24,45.8,2,4,9,44.4,9,19,14,5,0,1.27,18,0,4,12,1,12,3,0,0,16,0,3,31,12,28,11,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-15,0,1,False,1296,6,3,4200,59,0,26,33,21,49,42.9,13,31,41.9,8,18,44.4,0,4,7,57.1,3,17,17,9,3,1.31,14,0,6,3,0,28,3,0,0,16,0,3,23,13,20,13,,[],US/Eastern,US/Eastern,US/Eastern,,,
2022-11-18,0,1,False,974,5,2,4654,63,0,24,39,24,49,49.0,6,21,28.6,18,28,64.3,0,9,11,81.8,2,23,15,4,2,1.15,17,0,0,8,2,11,5,0,0,32,3,2,30,15,25,13,,[],US/Eastern,US/Eastern,US/Eastern,,,
