date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,,2,5,13611,66,0,22,44,21,59,35.6,4,17,23.5,17,42,40.5,7,20,25,80.0,9,24,7,11,1,0.44,21,0,13,10,3,17,4,0,2,32,4,0,37,19,33,16,,[],US/Central,US/Central,US/Central,0,0,0
2022-11-13,1,0,False,2466,1,3,7000,103,0,53,50,31,66,47.0,11,27,40.7,20,39,51.3,0,30,48,62.5,22,22,19,19,6,1.46,22,0,28,28,0,51,1,0,0,36,1,0,45,13,44,13,,[],US/Central,US/Central,US/Central,,0,
2022-11-16,1,0,False,1429,3,2,7000,100,0,50,50,41,83,49.4,7,23,30.4,34,60,56.7,0,11,17,64.7,19,37,18,6,2,1.8,14,0,8,23,0,15,3,0,0,52,1,2,59,10,56,10,,[],US/Central,US/Central,,,,
2022-11-19,1,0,False,1475,0,0,7000,43,0,18,25,10,56,17.9,3,25,12.0,7,31,22.6,0,20,30,66.7,15,24,4,8,1,0.29,23,0,6,12,0,7,1,0,0,10,0,1,40,14,39,14,,[],US/Central,US/Central,US/Pacific,,,
