date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,2785,0,0,9400,79,0,35,44,30,55,54.5,13,24,54.2,17,31,54.8,0,6,16,37.5,8,24,19,7,4,1.73,22,0,6,8,0,13,2,0,0,24,1,1,34,11,32,11,,[],US/Eastern,US/Eastern,US/Eastern,,,
2022-11-10,1,0,False,14789,10,3,6327,76,0,41,35,27,58,46.6,9,27,33.3,18,31,58.1,0,13,18,72.2,5,27,13,16,2,1.44,10,0,23,4,0,21,1,0,0,24,0,1,33,9,32,9,,[],US/Eastern,US/Eastern,,,,
2022-11-15,1,0,False,1575,2,0,6327,77,0,38,39,30,63,47.6,6,24,25.0,24,39,61.5,0,11,19,57.9,7,22,10,12,3,0.71,24,0,8,14,0,22,3,0,3,26,2,1,32,14,29,14,,[],US/Eastern,US/Eastern,US/Pacific,,,
2022-11-16,1,0,False,381,1,1,6327,94,0,40,54,25,54,46.3,10,21,47.6,15,33,45.5,0,34,39,87.2,6,34,14,8,3,0.7,21,0,8,12,1,27,3,0,0,24,2,1,43,21,40,20,,[],US/Eastern,US/Eastern,US/Central,,,
