date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,491,7,0,400,47,0,19,28,17,39,43.6,3,12,25.0,14,27,51.9,0,10,25,40.0,4,11,8,16,4,0.38,17,0,8,2,1,16,5,0,1,24,1,4,20,22,15,21,,[],US/Eastern,US/Eastern,US/Eastern,,,
2022-11-11,0,1,False,573,0,0,3000,67,0,29,38,21,43,48.8,7,16,43.8,14,27,51.9,0,18,26,69.2,3,24,10,3,4,0.38,20,0,6,4,4,16,1,0,0,24,0,1,28,30,27,26,,[],US/Eastern,US/Eastern,US/Eastern,,,
