date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,722,1,3,2000,56,0,35,21,21,54,38.9,5,25,20.0,16,29,55.2,0,9,17,52.9,10,25,9,6,6,0.43,19,0,6,19,1,15,2,0,0,30,2,0,37,22,35,21,,[],US/Central,US/Central,,,,
2022-11-10,0,1,False,9338,0,0,13215,63,0,34,29,19,58,32.8,4,25,16.0,15,33,45.5,4,21,27,77.8,9,26,12,6,1,0.86,20,0,7,9,2,17,3,0,0,26,2,1,38,16,35,14,,[],US/Central,US/Central,US/Central,1,0,0
2022-11-12,0,1,False,15331,2,3,15500,48,0,23,25,20,64,31.3,3,21,14.3,17,43,39.5,8,5,7,71.4,12,24,8,5,2,0.35,21,0,4,14,1,8,4,0,1,26,3,1,40,24,36,23,,[],US/Central,US/Central,US/Central,1,0,0
2022-11-15,1,0,False,582,0,0,2000,113,0,68,45,43,79,54.4,17,32,53.1,26,47,55.3,0,10,12,83.3,21,33,26,16,4,1.44,12,0,16,26,0,23,2,0,0,52,0,2,56,18,54,18,,[],US/Central,US/Central,,,,
2022-11-17,0,1,False,7376,1,1,12528,53,0,25,28,20,49,40.8,4,15,26.7,16,34,47.1,1,9,15,60.0,11,19,10,6,4,0.45,17,0,5,16,0,11,3,0,1,22,2,1,33,22,30,22,,[],US/Central,US/Central,US/Central,0,0,0
