date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,2676,0,0,8117,54,0,21,33,16,63,25.4,9,34,26.5,7,29,24.1,4,13,18,72.2,11,17,9,6,5,0.75,28,0,10,12,0,10,8,0,1,10,3,5,36,12,28,12,,[],US/Central,US/Central,US/Central,2,1,0
2022-11-12,0,1,False,1378,0,0,1800,61,0,24,37,23,61,37.7,4,21,19.0,19,40,47.5,0,11,16,68.8,12,16,6,3,3,0.6,21,0,2,12,0,6,2,0,0,36,1,1,30,10,28,10,,[],US/Central,US/Central,US/Central,,,
2022-11-15,1,0,False,219,9,10,7000,68,0,24,44,25,52,48.1,8,22,36.4,17,30,56.7,0,10,16,62.5,8,22,12,6,6,1.0,20,0,15,13,1,17,4,0,0,32,2,2,34,13,30,12,,[],US/Central,US/Central,US/Eastern,,,
2022-11-17,1,0,False,155,0,0,7000,87,0,49,38,25,46,54.3,10,16,62.5,15,30,50.0,0,27,28,96.4,4,21,6,4,5,0.55,16,0,10,13,2,10,3,0,0,30,1,2,28,13,25,11,,[],US/Central,US/Central,US/Central,,,
