date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,9141,2,0,18809,91,0,42,49,34,61,55.7,10,21,47.6,24,40,60.0,1,13,21,61.9,13,31,18,6,5,1.38,14,0,11,16,1,11,4,0,0,44,2,3,48,14,44,13,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-10,1,0,False,8409,1,1,18809,82,0,46,36,31,60,51.7,4,15,26.7,27,45,60.0,2,16,18,88.9,14,32,11,2,2,0.79,11,0,7,18,0,12,1,0,0,50,0,1,47,14,46,14,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-17,1,0,False,8350,0,0,18809,65,0,26,39,23,57,40.4,8,28,28.6,15,29,51.7,0,11,18,61.1,10,40,14,4,6,0.82,15,0,2,13,0,13,2,0,0,24,0,2,52,17,50,17,,[],US/Eastern,US/Eastern,US/Central,0,0,0
