date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-07,1,0,False,10284,0,1,10284,117,5,61,56,37,72,51.4,14,34,41.2,23,38,60.5,1,29,43,67.4,21,26,27,12,7,3.0,22,0,29,27,0,35,6,0,0,38,1,5,53,9,47,9,,[],US/Central,US/Central,US/Central,0,0,0
2022-11-12,1,0,False,9728,2,2,10284,87,5,42,45,28,57,49.1,15,38,39.5,13,19,68.4,0,16,25,64.0,13,14,20,12,3,1.33,20,0,16,9,0,23,7,0,0,26,2,5,34,15,27,15,,[],US/Central,US/Central,US/Eastern,0,0,0
2022-11-15,1,0,False,8548,2,2,10284,95,5,44,51,37,70,52.9,10,31,32.3,27,39,69.2,1,11,16,68.8,8,28,24,15,4,2.4,16,0,27,10,0,28,4,0,1,52,1,3,40,10,36,10,,[],US/Central,US/Central,US/Mountain,0,0,0
2022-11-19,0,1,False,,3,5,18000,79,5,33,46,28,58,48.3,11,26,42.3,17,32,53.1,3,12,14,85.7,7,14,15,7,2,1.25,24,0,3,18,1,14,8,3,0,26,5,4,29,13,21,12,True,[],US/Pacific,US/Central,US/Eastern,2,0,0
