date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,7757,0,0,10523,68,0,37,31,27,55,49.1,3,10,30.0,24,45,53.3,2,11,15,73.3,9,27,13,9,6,0.65,17,0,10,4,1,12,6,0,0,44,2,4,42,21,36,20,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-12,0,1,False,7114,6,2,14665,71,0,22,49,26,62,41.9,8,27,29.6,18,35,51.4,3,11,19,57.9,9,22,10,9,2,0.67,21,0,8,7,0,17,3,0,0,24,1,2,34,15,31,15,,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
2022-11-15,1,0,False,6147,0,0,10523,77,0,38,39,23,58,39.7,7,23,30.4,16,35,45.7,3,24,30,80.0,18,23,11,8,2,0.65,13,0,7,19,1,22,1,0,0,30,0,1,42,18,41,17,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-19,1,0,False,6583,3,6,10523,65,0,30,35,18,54,33.3,6,21,28.6,12,33,36.4,3,23,26,88.5,12,22,11,9,4,0.85,9,0,9,15,2,16,3,0,0,18,3,2,37,15,34,13,,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
