date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,0,1,False,10472,2,0,15383,54,0,26,28,19,71,26.8,5,13,38.5,14,58,24.1,9,11,19,57.9,12,23,8,8,3,0.89,22,0,2,8,1,11,3,0,0,24,0,3,38,10,35,9,,[],US/Central,US/Eastern,US/Central,0,0,0
2022-11-12,0,1,False,5185,0,1,10000,69,0,38,31,28,59,47.5,3,13,23.1,25,46,54.3,0,10,17,58.8,9,19,10,7,1,0.83,22,0,4,16,0,12,2,0,0,40,0,2,30,12,28,12,,[],US/Eastern,US/Eastern,US/Eastern,,,
2022-11-13,1,0,False,1432,6,3,1807,100,0,51,49,37,65,56.9,8,25,32.0,29,40,72.5,0,18,23,78.3,9,35,14,4,3,1.08,13,0,26,10,0,16,2,0,0,56,1,1,46,13,44,13,,[],US/Eastern,US/Eastern,,,,
2022-11-18,1,0,False,1232,0,0,1807,90,0,46,44,33,64,51.6,17,39,43.6,16,25,64.0,0,7,10,70.0,10,20,25,11,3,2.5,13,0,22,14,0,32,3,0,0,30,1,2,33,10,30,10,,[],US/Eastern,US/Eastern,US/Eastern,,,
