date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,6055,0,3,12508,80,0,37,43,26,71,36.6,11,41,26.8,15,30,50.0,2,17,23,73.9,17,32,21,6,10,1.4,21,0,8,12,0,25,2,0,4,28,1,1,51,15,49,15,,[],US/Eastern,US/Eastern,US/Central,0,0,0
2022-11-12,1,0,False,10827,2,5,12508,56,0,36,20,19,45,42.2,5,23,21.7,14,22,63.6,1,13,18,72.2,6,20,7,4,3,0.37,21,0,8,9,0,17,1,1,0,22,1,0,27,19,26,19,,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
2022-11-16,1,0,False,,3,0,17732,60,0,32,28,21,50,42.0,6,20,30.0,15,30,50.0,3,12,20,60.0,6,22,11,4,3,0.85,15,0,5,5,0,5,2,0,1,18,1,1,30,13,28,13,True,[],US/Eastern,US/Eastern,US/Eastern,0,0,0
2022-11-18,0,1,False,5677,8,8,17732,67,0,24,43,24,57,42.1,5,22,22.7,19,35,54.3,3,14,21,66.7,7,25,8,6,0,0.44,27,0,8,13,0,16,5,0,0,36,5,0,37,18,32,18,True,[],US/Eastern,US/Eastern,US/Eastern,1,0,0
