date,home,away,conference_game,attendance,lead_changes,times_tied,arena_capacity,points,rank,first_half_points,second_half_points,fgm,fga,fg_perc,threes_made,threes_attempted,threes_pct,twos_made,twos_attempted,twos_pct,block_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,total_turnovers,personal_rebounds,player_turnovers,neutral_site,refs,game_time_zone,normal_tz,opp_tz,foulouts,team_tech_fouls,coach_tech_fouls
2022-11-08,1,0,False,931,2,0,4852,89,0,46,43,30,62,48.4,11,30,36.7,19,32,59.4,2,18,24,75.0,8,30,20,7,7,2.22,17,0,4,15,0,21,3,0,0,32,1,2,41,9,38,9,,[],US/Pacific,US/Pacific,,1,0,0
2022-11-10,1,0,False,1107,0,0,4852,91,0,42,49,29,52,55.8,11,27,40.7,18,25,72.0,2,22,32,68.8,9,28,17,2,2,0.94,21,0,18,8,0,21,5,0,2,30,1,4,42,18,37,18,,[],US/Pacific,US/Pacific,US/Eastern,0,0,0
2022-11-12,1,0,False,1607,20,22,4852,98,0,42,56,27,56,48.2,9,22,40.9,18,34,52.9,0,35,44,79.5,11,27,16,2,5,1.07,18,0,16,18,0,9,5,0,1,36,1,4,43,15,38,15,,[],US/Pacific,US/Pacific,US/Pacific,,,
2022-11-15,0,1,False,1575,2,0,6327,65,0,24,41,20,49,40.8,10,24,41.7,10,25,40.0,0,15,24,62.5,7,22,15,3,2,0.56,23,0,3,8,0,6,6,0,3,16,3,3,35,27,29,27,,[],US/Eastern,US/Pacific,US/Eastern,,,
2022-11-18,0,1,False,1276,14,12,5858,64,0,32,32,20,54,37.0,8,27,29.6,12,27,44.4,1,16,17,94.1,8,24,11,5,3,1.1,19,0,7,9,0,12,2,0,0,20,1,1,34,10,32,10,,[],US/Mountain,US/Pacific,US/Mountain,0,0,0
