date,home,neutral_site,opponent,conference_game,attendance,lead_changes,times_tied,venue_capacity,points,field_goals_made,field_goals_att,field_goal_pct,three_points_made,three_points_att,three_point_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,win,allowed_points,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls
2013-12-07,False,nan,MassachusettsMinutemen,False,7331.0,0.0,0.0,7552.0,96,33.0,68.0,48.5,4.0,13.0,30.8,29.0,55.0,52.7,6.0,26.0,33.0,78.8,9.0,22.0,31.0,15.0,11.0,3.0,1.0,1.36,24.0,nan,nan,8.0,13.0,0.0,20.0,2.0,0.0,1.0,0.0,0.0,105,35.0,63.0,55.6,9.0,23.0,39.1,26.0,40.0,65.0,1.0,26.0,31.0,83.9,2.0,22.0,24.0,29.0,14.0,4.0,6.0,2.07,24.0,nan,nan,9.0,7.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,False
2013-11-12,False,nan,StanfordCardinal,False,5994.0,0.0,0.0,7392.0,112,38.0,71.0,53.5,8.0,15.0,53.3,30.0,56.0,53.6,4.0,28.0,43.0,65.1,12.0,25.0,37.0,23.0,11.0,8.0,3.0,2.09,24.0,nan,nan,2.0,14.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,103,34.0,74.0,45.9,9.0,27.0,33.3,25.0,47.0,53.2,3.0,26.0,34.0,76.5,14.0,20.0,34.0,14.0,16.0,5.0,4.0,0.88,28.0,nan,nan,2.0,17.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,True
2013-11-27,False,nan,Wichita StateShockers,False,8324.0,0.0,0.0,18972.0,62,18.0,58.0,31.0,5.0,20.0,25.0,13.0,38.0,34.2,6.0,21.0,30.0,70.0,8.0,27.0,35.0,7.0,13.0,5.0,1.0,0.54,22.0,nan,nan,2.0,8.0,0.0,8.0,7.0,1.0,0.0,0.0,1.0,75,24.0,68.0,35.3,6.0,28.0,21.4,18.0,40.0,45.0,1.0,21.0,25.0,84.0,14.0,30.0,44.0,13.0,11.0,6.0,6.0,1.18,23.0,nan,nan,0.0,17.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,False
2013-12-22,False,nan,OregonDucks,False,8035.0,0.0,0.0,12364.0,96,34.0,72.0,47.2,6.0,16.0,37.5,28.0,56.0,50.0,6.0,22.0,36.0,61.1,16.0,31.0,47.0,15.0,18.0,5.0,4.0,0.83,23.0,nan,nan,16.0,20.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,100,33.0,81.0,40.7,10.0,32.0,31.3,23.0,49.0,46.9,4.0,24.0,31.0,77.4,14.0,21.0,35.0,15.0,10.0,12.0,6.0,1.5,22.0,nan,nan,14.0,18.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,False
2013-12-15,False,nan,UtahUtes,False,13733.0,0.0,0.0,15000.0,64,21.0,64.0,32.8,5.0,19.0,26.3,16.0,45.0,35.6,7.0,17.0,31.0,54.8,12.0,27.0,39.0,10.0,10.0,8.0,6.0,1.0,19.0,nan,nan,6.0,13.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,81,27.0,65.0,41.5,9.0,29.0,31.0,18.0,36.0,50.0,6.0,18.0,23.0,78.3,6.0,32.0,38.0,18.0,9.0,7.0,7.0,2.0,22.0,nan,nan,8.0,9.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,False
2014-02-21,True,nan,GonzagaBulldogs,True,19136.0,0.0,0.0,19000.0,73,25.0,57.0,43.9,4.0,14.0,28.6,21.0,43.0,48.8,5.0,19.0,28.0,67.9,10.0,25.0,35.0,15.0,14.0,10.0,4.0,1.07,20.0,nan,nan,10.0,12.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,65,22.0,54.0,40.7,4.0,18.0,22.2,18.0,36.0,50.0,4.0,17.0,23.0,73.9,9.0,20.0,29.0,12.0,16.0,9.0,5.0,0.75,20.0,nan,nan,6.0,10.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,True
2013-11-21,True,nan,Iowa StateCyclones,False,15808.0,0.0,0.0,19000.0,88,36.0,84.0,42.9,4.0,14.0,28.6,32.0,70.0,45.7,4.0,12.0,20.0,60.0,14.0,28.0,42.0,15.0,8.0,8.0,3.0,1.88,15.0,nan,nan,8.0,11.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,90,36.0,70.0,51.4,7.0,24.0,29.2,29.0,46.0,63.0,3.0,11.0,17.0,64.7,7.0,32.0,39.0,16.0,13.0,6.0,4.0,1.23,20.0,nan,nan,10.0,10.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,False
2013-11-26,True,nan,TexasLonghorns,False,nan,0.0,0.0,18972.0,86,28.0,62.0,45.2,10.0,12.0,83.3,18.0,50.0,36.0,9.0,20.0,28.0,71.4,4.0,32.0,36.0,18.0,16.0,7.0,2.0,1.13,23.0,nan,nan,12.0,5.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,82,28.0,74.0,37.8,6.0,24.0,25.0,22.0,50.0,44.0,2.0,20.0,31.0,64.5,15.0,30.0,45.0,13.0,13.0,12.0,9.0,1.0,22.0,nan,nan,8.0,24.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,True
2014-03-20,False,nan,OregonDucks,False,17749.0,0.0,0.0,18717.0,68,20.0,61.0,32.8,5.0,19.0,26.3,15.0,42.0,35.7,4.0,23.0,30.0,76.7,11.0,19.0,30.0,14.0,8.0,4.0,0.0,1.75,25.0,nan,nan,12.0,10.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,87,27.0,54.0,50.0,2.0,13.0,15.4,25.0,41.0,61.0,0.0,31.0,38.0,81.6,8.0,25.0,33.0,21.0,8.0,4.0,4.0,2.63,22.0,nan,nan,6.0,9.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,False
2013-12-28,False,nan,Loyola MarymountLions,True,nan,nan,nan,3900.0,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False
